recall@010,recall@020,ndcg@010,ndcg@020,accuracy@010,accuracy@020,precision@010,precision@020,f1@010,f1@020,mrr@010,mrr@020,phr@010,phr@020,user_id
0.1,0.05,0.09478836436955079,0.061173315378031855,0.05,0.05,0.1,0.05,0.10000000000000002,0.05000000000000001,0.25,0.25,1.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888895,0.013888888888888895,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333315,0.020833333333333315,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006675567423231055,0.0006675567423231055,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004366812227074246,0.004366812227074246,0.0,0.0,4
0.20000000000000004,0.25,0.16421958630632805,0.194549867405769,0.16666666666666669,0.25,0.20000000000000004,0.15000000000000002,0.2,0.18749999999999997,0.25,0.25,1.0,1.0,5
0.25,0.25000000000000006,0.24630238874073002,0.24630238874073002,0.25,0.25000000000000006,0.09999999999999998,0.04999999999999999,0.1428571428571429,0.08333333333333331,0.5,0.5,1.0,1.0,6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004230118443315778,0.0004230118443315778,0.0,0.0,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021739130434783593,0.0021739130434783593,0.0,0.0,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703698,0.03703703703703698,0.0,0.0,9
0.11111111111111116,0.2222222222222222,0.0783485164714951,0.1439128143873598,0.11111111111111105,0.2222222222222222,0.09999999999999998,0.09999999999999998,0.10526315789473684,0.13793103448275867,0.1428571428571428,0.1428571428571428,1.0,1.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004184100418409553,0.0004184100418409553,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846153846153855,0.03846153846153855,0.0,0.0,12
0.30000000000000004,0.20000000000000007,0.36792125721353286,0.2770654332657617,0.09677419354838712,0.12903225806451613,0.30000000000000004,0.20000000000000007,0.30000000000000004,0.20000000000000007,1.0,1.0,1.0,1.0,13
0.5,1.0,0.38685280723454163,0.5478956323237498,0.5000000000000001,1.0,0.09999999999999998,0.09999999999999998,0.16666666666666674,0.18181818181818177,0.5,0.5,1.0,1.0,14
1.0,1.0,0.38685280723454163,0.38685280723454163,1.0,0.9999999999999998,0.09999999999999998,0.050000000000000044,0.18181818181818188,0.09523809523809523,0.20000000000000018,0.20000000000000018,1.0,1.0,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007067137809189106,0.0007067137809189106,0.0,0.0,16
0.20000000000000018,0.3999999999999999,0.21398626473452764,0.3007970409704539,0.20000000000000018,0.3999999999999999,0.10000000000000009,0.09999999999999998,0.1333333333333333,0.16000000000000003,0.5,0.5,1.0,1.0,17
0.20000000000000018,0.20000000000000018,0.15176219107803557,0.16931208547492993,0.08333333333333348,0.16666666666666652,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.16666666666666652,0.16666666666666652,1.0,1.0,18
0.2999999999999998,0.17647058823529393,0.32227224912195496,0.23074483078029928,0.17647058823529393,0.17647058823529393,0.30000000000000004,0.1499999999999999,0.30000000000000004,0.16216216216216206,0.5,0.5,1.0,1.0,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272485,0.022727272727272485,0.0,0.0,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001223990208078618,0.001223990208078618,0.0,0.0,21
0.125,0.125,0.09785159463516058,0.09785159463516058,0.125,0.125,0.10000000000000009,0.050000000000000044,0.11111111111111116,0.0714285714285714,0.20000000000000018,0.20000000000000018,1.0,1.0,22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002525252525252597,0.002525252525252597,0.0,0.0,23
